date;category;value
2024-05-12;Товары для строительства, ремонта и дачи;6.5812664
2024-05-05;Товары для строительства, ремонта и дачи;4.43137
2024-04-28;Товары для строительства, ремонта и дачи;10.251732
2024-04-21;Товары для строительства, ремонта и дачи;8.242099
2024-04-14;Товары для строительства, ремонта и дачи;7.0827436
2024-04-07;Товары для строительства, ремонта и дачи;5.8402224
2024-03-31;Товары для строительства, ремонта и дачи;4.812443
2024-03-24;Товары для строительства, ремонта и дачи;5.2593036
2024-03-17;Товары для строительства, ремонта и дачи;4.7689977
2024-03-10;Товары для строительства, ремонта и дачи;2.5831037
2024-03-03;Товары для строительства, ремонта и дачи;4.7950644
2024-02-25;Товары для строительства, ремонта и дачи;1.8433008
2024-02-18;Товары для строительства, ремонта и дачи;2.8139818
2024-02-11;Товары для строительства, ремонта и дачи;2.4726298
2024-02-04;Товары для строительства, ремонта и дачи;2.6824062
2024-01-28;Товары для строительства, ремонта и дачи;1.6856582
2025-07-06;Топливо;5.273114
2025-06-29;Топливо;4.1241846
2025-06-22;Топливо;4.3745565
2025-06-15;Топливо;4.7445507
2025-06-08;Топливо;6.013103
2025-06-01;Топливо;5.2202578
2025-05-25;Топливо;5.9964113
2025-05-18;Топливо;5.60138
2025-05-11;Топливо;4.39403
2025-05-04;Топливо;4.7946253
2025-04-27;Топливо;5.4817576
2025-04-20;Топливо;4.9921412
2025-04-13;Топливо;4.1937323
2025-04-06;Топливо;3.1477334
2025-03-30;Топливо;3.4620895
2025-03-23;Топливо;3.439834
2025-03-16;Топливо;3.3758502
2025-03-09;Топливо;1.7484317
2025-03-02;Топливо;3.5984032
2025-02-23;Топливо;2.5830052
2025-02-16;Топливо;3.7180254
2025-02-09;Топливо;3.1449516
2025-02-02;Топливо;3.9989984
2025-01-26;Топливо;3.4314885
2025-01-19;Топливо;3.8682487
2025-01-12;Топливо;0.24341731
2025-01-05;Топливо;-0.9861878
2024-12-29;Топливо;6.741964
2024-12-22;Топливо;4.5998917
2024-12-15;Топливо;5.0366516
2024-12-08;Топливо;3.5956213
2024-12-01;Топливо;5.1451464
2024-11-24;Топливо;5.556869
2024-11-17;Топливо;4.96154
2024-11-10;Топливо;4.5359077
2024-11-03;Топливо;5.523486
2024-10-27;Топливо;6.043704
2024-10-20;Топливо;6.6724157
2024-10-13;Топливо;5.401082
2024-10-06;Топливо;5.6737094
2023-10-01;Топливо;5.5763426
2023-09-24;Топливо;5.406646
2023-09-17;Топливо;5.7460394
2023-09-10;Топливо;5.9491186
2023-09-03;Топливо;6.4860277
2023-08-27;Топливо;6.800384
2023-08-20;Топливо;7.020155
2023-08-13;Топливо;7.1592507
2023-08-06;Топливо;7.5654097
2023-07-30;Топливо;6.9478254
2023-07-23;Топливо;6.928352
2023-07-16;Топливо;7.0451922
2023-07-09;Топливо;7.2621813
2023-07-02;Топливо;8.399983
2023-06-25;Топливо;7.1675963
2023-06-18;Топливо;7.2593994
2023-06-11;Топливо;7.248272
2023-06-04;Топливо;7.234362
2023-05-28;Топливо;6.700235
2023-05-21;Топливо;6.9700804
2023-05-14;Топливо;6.1466346
2023-05-07;Топливо;6.830985
2023-04-30;Топливо;6.6585064
2023-04-23;Топливо;6.555576
2023-04-16;Топливо;6.5973043
2023-04-09;Топливо;6.4053526
2023-04-02;Топливо;6.508283
2023-03-26;Топливо;6.1494164
2023-03-19;Топливо;6.0826507
2023-03-12;Топливо;5.3454437
2023-03-05;Топливо;6.107688
2023-02-26;Топливо;4.647184
2023-02-19;Топливо;5.025524
2023-02-12;Топливо;4.9142475
2023-02-05;Топливо;4.9587584
2023-01-29;Топливо;4.6193647
2023-01-22;Топливо;4.430195
2023-01-15;Топливо;4.168695
2023-01-08;Топливо;1.5008415
2023-01-01;Топливо;4.5331254
2022-12-25;Топливо;4.071328
2022-12-18;Топливо;3.987871
2022-12-11;Топливо;4.1547856
2022-12-04;Топливо;4.5581627
2022-11-27;Топливо;4.3439555
2022-11-20;Топливо;4.460796
2022-11-13;Топливо;4.4385405
2022-11-06;Топливо;4.547035
2022-10-30;Топливо;4.680567
2022-10-23;Топливо;4.555381
2022-10-16;Топливо;4.4496684
2022-10-09;Топливо;4.3467374
2022-10-02;Топливо;4.4357586
2022-09-25;Топливо;4.4802694
2022-09-18;Топливо;4.318918
2022-09-11;Топливо;4.071328
2022-09-04;Топливо;4.5748544
2022-08-28;Топливо;4.3411736
2022-08-21;Топливо;4.0685463
2022-08-14;Топливо;4.288317
2022-08-07;Топливо;4.243807
2022-07-31;Топливо;4.010126
2022-07-24;Топливо;4.0045624
2022-07-17;Топливо;4.2215514
2022-07-10;Топливо;3.6929882
2022-07-03;Топливо;3.987871
2022-06-26;Топливо;3.286829
2022-06-19;Топливо;3.1338239
2022-06-12;Топливо;3.381414
2022-06-05;Топливо;3.5066001
2022-05-29;Топливо;3.1699886
2022-05-22;Топливо;3.0281112
2022-05-15;Топливо;2.1323357
2022-05-08;Топливо;2.5579681
2022-05-01;Топливо;3.2423184
2022-04-24;Топливо;2.7666116
2022-04-17;Топливо;2.7638295
2022-04-10;Топливо;1.9682027
2022-04-03;Топливо;1.8986549
2022-03-27;Топливо;2.0099313
2022-03-20;Топливо;0.8832571
2022-03-13;Топливо;0.4298054
2022-03-06;Топливо;1.7623413
2022-02-27;Топливо;0.72747
2022-02-20;Топливо;1.2977619
2022-02-13;Топливо;0.6495764
2022-02-06;Топливо;0.40198627
2022-01-30;Топливо;0.5383
2022-01-23;Топливо;0.55220956
2022-01-16;Топливо;0.4047682
2022-01-09;Топливо;-2.5551863
2022-01-02;Топливо;0.34634805
2021-12-26;Топливо;1.3478364
2021-12-19;Топливо;1.2671609
2021-12-12;Топливо;0.96671444
2021-12-05;Топливо;0.88047516
2021-11-28;Топливо;0.90829426
2021-11-21;Топливо;1.3728735
2021-11-14;Топливо;0.95002294
2021-11-07;Топливо;1.3561821
2021-10-31;Топливо;1.3812193
2021-10-24;Топливо;1.0807728
2021-10-17;Топливо;0.90273046
2021-10-10;Топливо;0.82761884
2021-10-03;Топливо;0.7079966
2021-09-26;Топливо;0.48266172
2021-09-19;Топливо;0.8248369
2021-09-12;Топливо;0.51326275
2021-09-05;Топливо;0.6551403
2021-08-29;Топливо;0.28236407
2021-08-22;Топливо;0.8192731
2021-08-15;Топливо;1.011225
2021-08-08;Топливо;1.4702405
2021-08-01;Топливо;1.4674586
2021-07-25;Топливо;1.4368576
2021-07-18;Топливо;1.6900115
2021-07-11;Топливо;1.261597
2021-07-04;Топливо;1.5314425
2021-06-27;Топливо;1.2254323
2021-06-20;Топливо;1.2476876
2021-06-13;Топливо;0.852656
2021-06-06;Топливо;0.9611506
2021-05-30;Топливо;0.78310823
2021-05-23;Топливо;1.172576
2021-05-16;Топливо;0.27123642
2021-05-09;Топливо;-50.79076
2021-05-02;Топливо;0.98896974
2021-04-25;Топливо;1.2282141
2021-04-18;Топливо;1.2059588
2021-04-11;Топливо;0.9834059
2021-04-04;Топливо;0.9861878
2021-03-28;Топливо;0.4770979
2021-03-21;Топливо;-0.07093876
2021-03-14;Топливо;-0.2628907
2021-03-07;Топливо;0.32131085
2021-02-28;Топливо;-0.55777335
2021-02-21;Топливо;0.6356669
2021-02-14;Топливо;-0.13214082
2021-02-07;Топливо;0.054247282
2024-09-29;Топливо;5.478976
2024-09-22;Топливо;5.6236353
2024-09-15;Топливо;6.897751
2024-09-08;Топливо;5.4845395
2024-09-01;Топливо;7.2538357
2024-08-25;Топливо;6.029794
2024-08-18;Топливо;5.2619867
2024-08-11;Топливо;7.0563197
2024-08-04;Топливо;8.038335
2024-07-28;Топливо;10.909268
2024-07-21;Топливо;12.188948
2024-07-14;Топливо;10.661677
2024-07-07;Топливо;11.704895
2024-06-30;Топливо;10.931523
2024-06-23;Топливо;12.152782
2024-06-16;Топливо;10.4892
2024-06-09;Топливо;10.294465
2024-06-02;Топливо;10.433561
2024-05-26;Топливо;9.654626
2024-05-19;Топливо;9.721392
2024-05-12;Топливо;9.415381
2024-05-05;Топливо;8.23585
2024-04-28;Топливо;10.255519
2024-04-21;Топливо;9.245685
2024-04-14;Топливо;9.198392
2024-04-07;Топливо;7.904803
2024-03-31;Топливо;7.7045054
2024-03-24;Топливо;7.9576592
2024-03-17;Топливо;7.966005
2024-03-10;Топливо;7.7378883
2024-03-03;Топливо;8.182994
2024-02-25;Топливо;7.515335
2024-02-18;Топливо;7.6933775
2024-02-11;Топливо;7.43466
2024-02-04;Топливо;7.896457
2024-01-28;Топливо;7.1842875
2024-01-21;Топливо;6.836549
2024-01-14;Топливо;6.1800175
2024-01-07;Топливо;2.624734
2023-12-31;Топливо;7.7629256
2023-12-24;Топливо;7.270527
2023-12-17;Топливо;6.914442
2023-12-10;Топливо;7.145341
2023-12-03;Топливо;7.3233833
2023-11-26;Топливо;7.014591
2023-11-19;Топливо;6.986772
2023-11-12;Топливо;6.4081345
2023-11-05;Топливо;7.2454896
2023-10-29;Топливо;6.741964
2023-10-22;Топливо;6.6835437
2023-10-15;Топливо;6.232874
2023-10-08;Топливо;5.7766404
2024-07-21;Электроника и телекоммуникационное оборудование;-17.871284
2024-07-14;Электроника и телекоммуникационное оборудование;-18.944157
2024-07-07;Электроника и телекоммуникационное оборудование;-17.905344
2024-06-30;Электроника и телекоммуникационное оборудование;-17.641382
2024-06-23;Электроника и телекоммуникационное оборудование;-17.66409
2024-06-16;Электроника и телекоммуникационное оборудование;-17.939402
2024-06-09;Электроника и телекоммуникационное оборудование;-18.089832
2024-06-02;Электроника и телекоммуникационное оборудование;-18.09267
2024-05-26;Электроника и телекоммуникационное оборудование;-19.412474
2024-05-19;Электроника и телекоммуникационное оборудование;-18.918612
2024-05-12;Электроника и телекоммуникационное оборудование;-19.611155
2024-05-05;Электроника и телекоммуникационное оборудование;-22.228056
2024-04-28;Электроника и телекоммуникационное оборудование;-17.31498
2024-04-21;Электроника и телекоммуникационное оборудование;-18.535442
2024-04-14;Электроника и телекоммуникационное оборудование;-18.736961
2024-04-07;Электроника и телекоммуникационное оборудование;-19.03782
2024-03-31;Электроника и телекоммуникационное оборудование;-18.966864
2024-03-24;Электроника и телекоммуникационное оборудование;-17.482439
2024-03-17;Электроника и телекоммуникационное оборудование;-17.255375
2024-03-10;Электроника и телекоммуникационное оборудование;-17.408642
2024-03-03;Электроника и телекоммуникационное оборудование;-16.361315
2024-02-25;Электроника и телекоммуникационное оборудование;-16.923296
2024-02-18;Электроника и телекоммуникационное оборудование;-16.494713
2024-02-11;Электроника и телекоммуникационное оборудование;-16.670687
2024-02-04;Электроника и телекоммуникационное оборудование;-16.673527
2024-01-28;Электроника и телекоммуникационное оборудование;-16.977222
2024-01-21;Электроника и телекоммуникационное оборудование;-16.860853
2024-01-14;Электроника и телекоммуникационное оборудование;-17.320656
2024-01-07;Электроника и телекоммуникационное оборудование;-25.05783
2023-12-31;Электроника и телекоммуникационное оборудование;-12.015895
2023-12-24;Электроника и телекоммуникационное оборудование;-14.402895
2023-12-17;Электроника и телекоммуникационное оборудование;-15.509828
2023-12-10;Электроника и телекоммуникационное оборудование;-16.145605
2023-12-03;Электроника и телекоммуникационное оборудование;-15.742567
2023-11-26;Электроника и телекоммуникационное оборудование;-15.944086
2023-11-19;Электроника и телекоммуникационное оборудование;-15.316824
2023-11-12;Электроника и телекоммуникационное оборудование;-15.966792
2023-11-05;Электроника и телекоммуникационное оборудование;-15.65458
2023-10-29;Электроника и телекоммуникационное оборудование;-15.751082
2023-10-22;Электроника и телекоммуникационное оборудование;-15.200454
2023-10-15;Электроника и телекоммуникационное оборудование;-14.805932
2023-10-08;Электроника и телекоммуникационное оборудование;-14.80877
2023-10-01;Электроника и телекоммуникационное оборудование;-14.590222
2023-09-24;Электроника и телекоммуникационное оборудование;-14.584545
2023-09-17;Электроника и телекоммуникационное оборудование;-14.155964
2023-09-10;Электроника и телекоммуникационное оборудование;-14.204215
2023-09-03;Электроника и телекоммуникационное оборудование;-13.3669195
2023-08-27;Электроника и телекоммуникационное оборудование;-13.974314
2023-08-20;Электроника и телекоммуникационное оборудование;-13.534379
2023-08-13;Электроника и телекоммуникационное оборудование;-14.036756
2023-08-06;Электроника и телекоммуникационное оборудование;-13.724545
2023-07-30;Электроника и телекоммуникационное оборудование;-13.26758
2023-07-23;Электроника и телекоммуникационное оборудование;-13.222167
2023-07-16;Электроника и телекоммуникационное оборудование;-12.722629
2023-07-09;Электроника и телекоммуникационное оборудование;-12.9355
2023-07-02;Электроника и телекоммуникационное оборудование;-12.492727
2023-06-25;Электроника и телекоммуникационное оборудование;-11.893848
2023-06-18;Электроника и телекоммуникационное оборудование;-12.001703
2023-06-11;Электроника и телекоммуникационное оборудование;-12.027247
2023-06-04;Электроника и телекоммуникационное оборудование;-11.553253
2023-05-28;Электроника и телекоммуникационное оборудование;-11.678138
2023-05-21;Электроника и телекоммуникационное оборудование;-11.090612
2023-05-14;Электроника и телекоммуникационное оборудование;-12.3195915
2023-05-07;Электроника и телекоммуникационное оборудование;-11.431207
2023-04-30;Электроника и телекоммуникационное оборудование;-10.588235
2023-04-23;Электроника и телекоммуникационное оборудование;-10.307244
2023-04-16;Электроника и телекоммуникационное оборудование;-10.179522
2023-04-09;Электроника и телекоммуникационное оборудование;-9.75094
2023-04-02;Электроника и телекоммуникационное оборудование;-9.986518
2023-03-26;Электроника и телекоммуникационное оборудование;-9.631732
2023-03-19;Электроника и телекоммуникационное оборудование;-8.814305
2023-03-12;Электроника и телекоммуникационное оборудование;-8.763216
2023-03-05;Электроника и телекоммуникационное оборудование;-7.2248635
2023-02-26;Электроника и телекоммуникационное оборудование;-8.118924
2023-02-19;Электроника и телекоммуникационное оборудование;-6.197403
2023-02-12;Электроника и телекоммуникационное оборудование;-6.61747
2023-02-05;Электроника и телекоммуникационное оборудование;-6.1548285
2023-01-29;Электроника и телекоммуникационное оборудование;-6.0640035
2023-01-22;Электроника и телекоммуникационное оборудование;-5.95331
2023-01-15;Электроника и телекоммуникационное оборудование;-5.944795
2023-01-08;Электроника и телекоммуникационное оборудование;-12.495565
2023-01-01;Электроника и телекоммуникационное оборудование;-1.9853828
2022-12-25;Электроника и телекоммуникационное оборудование;-3.325055
2022-12-18;Электроника и телекоммуникационное оборудование;-4.3894134
2022-12-11;Электроника и телекоммуникационное оборудование;-5.045058
2022-12-04;Электроника и телекоммуникационное оборудование;-4.800965
2022-11-27;Электроника и телекоммуникационное оборудование;-5.0791173
2022-11-20;Электроника и телекоммуникационное оборудование;-4.7243314
2022-11-13;Электроника и телекоммуникационное оборудование;-4.7952886
2022-11-06;Электроника и телекоммуникационное оборудование;-5.598524
2022-10-30;Электроника и телекоммуникационное оборудование;-5.598524
2022-10-23;Электроника и телекоммуникационное оборудование;-5.3970056
2022-10-16;Электроника и телекоммуникационное оборудование;-4.8974667
2022-10-09;Электроника и телекоммуникационное оборудование;-5.260768
2022-10-02;Электроника и телекоммуникационное оборудование;-5.155751
2022-09-25;Электроника и телекоммуникационное оборудование;-4.6108
2022-09-18;Электроника и телекоммуникационное оборудование;-3.5946925
2022-09-11;Электроника и телекоммуникационное оборудование;-3.719577
2022-09-04;Электроника и телекоммуникационное оборудование;-2.7488825
2022-08-28;Электроника и телекоммуникационное оборудование;-3.1178598
2022-08-21;Электроника и телекоммуникационное оборудование;-2.5502021
2022-08-14;Электроника и телекоммуникационное оборудование;-2.7403677
2022-08-07;Электроника и телекоммуникационное оборудование;-2.7857802
2022-07-31;Электроника и телекоммуникационное оборудование;-2.439509
2022-07-24;Электроника и телекоммуникационное оборудование;-2.3600368
2022-07-17;Электроника и телекоммуникационное оборудование;-1.8775278
2022-07-10;Электроника и телекоммуникационное оборудование;-2.5218194
2022-07-03;Электроника и телекоммуникационное оборудование;-1.8832045
2022-06-26;Электроника и телекоммуникационное оборудование;-1.6703328
2022-06-19;Электроника и телекоммуникационное оборудование;-2.1386504
2022-06-12;Электроника и телекоммуникационное оборудование;-2.2493436
2022-06-05;Электроника и телекоммуникационное оборудование;-2.1954162
2022-05-29;Электроника и телекоммуникационное оборудование;-2.331654
2022-05-22;Электроника и телекоммуникационное оборудование;-2.0336337
2022-05-15;Электроника и телекоммуникационное оборудование;-3.7990491
2022-05-08;Электроника и телекоммуникационное оборудование;-4.1538353
2022-05-01;Электроника и телекоммуникационное оборудование;-2.3742282
2022-04-24;Электроника и телекоммуникационное оборудование;-2.805648
2022-04-17;Электроника и телекоммуникационное оборудование;-2.6183212
2022-04-10;Электроника и телекоммуникационное оборудование;-2.9929752
2022-04-03;Электроника и телекоммуникационное оборудование;-2.8283546
2022-03-27;Электроника и телекоммуникационное оборудование;-2.2834032
2022-03-20;Электроника и телекоммуникационное оборудование;-1.6220819
2022-03-13;Электроника и телекоммуникационное оборудование;-2.124459
2022-03-06;Электроника и телекоммуникационное оборудование;0.19726105
2022-02-27;Электроника и телекоммуникационное оборудование;0.7592422
2022-02-20;Электроника и телекоммуникационное оборудование;0.9267012
2022-02-13;Электроника и телекоммуникационное оборудование;-0.007095721
2022-02-06;Электроника и телекоммуникационное оборудование;-0.2824097
2022-01-30;Электроника и телекоммуникационное оборудование;0.24551195
2022-01-23;Электроника и телекоммуникационное оборудование;0.64287233
2022-01-16;Электроника и телекоммуникационное оборудование;0.9777904
2022-01-09;Электроника и телекоммуникационное оборудование;-5.431065
2022-01-02;Электроника и телекоммуникационное оборудование;3.2682893
2021-12-26;Электроника и телекоммуникационное оборудование;3.5067055
2021-12-19;Электроника и телекоммуникационное оборудование;2.9787838
2021-12-12;Электроника и телекоммуникационное оборудование;2.2777264
2021-12-05;Электроника и телекоммуникационное оборудование;1.7980558
2021-11-28;Электроника и телекоммуникационное оборудование;1.5312567
2021-11-21;Электроника и телекоммуникационное оборудование;1.5000355
2021-11-14;Электроника и телекоммуникационное оборудование;0.5662386
2021-11-07;Электроника и телекоммуникационное оборудование;-12.617612
2021-10-31;Электроника и телекоммуникационное оборудование;0.24267367
2021-10-24;Электроника и телекоммуникационное оборудование;1.7838644
2021-10-17;Электроника и телекоммуникационное оборудование;1.9541616
2021-10-10;Электроника и телекоммуникационное оборудование;1.4801675
2021-10-03;Электроника и телекоммуникационное оборудование;1.8094089
2021-09-26;Электроника и телекоммуникационное оборудование;1.8065706
2021-09-19;Электроника и телекоммуникационное оборудование;2.0818846
2021-09-12;Электроника и телекоммуникационное оборудование;1.7867026
2021-09-05;Электроника и телекоммуникационное оборудование;2.3770666
2021-08-29;Электроника и телекоммуникационное оборудование;1.6164052
2021-08-22;Электроника и телекоммуникационное оборудование;1.573831
2021-08-15;Электроника и телекоммуникационное оборудование;1.7725111
2021-08-08;Электроника и телекоммуникационное оборудование;1.5795076
2021-08-01;Электроника и телекоммуникационное оборудование;0.835876
2021-07-25;Электроника и телекоммуникационное оборудование;0.7450507
2021-07-18;Электроника и телекоммуникационное оборудование;0.85858226
2021-07-11;Электроника и телекоммуникационное оборудование;0.17455475
2021-07-04;Электроника и телекоммуникационное оборудование;1.1878238
2021-06-27;Электроника и телекоммуникационное оборудование;1.043071
2021-06-20;Электроника и телекоммуникационное оборудование;1.0742922
2021-06-13;Электроника и телекоммуникационное оборудование;1.593699
2021-06-06;Электроника и телекоммуникационное оборудование;1.4489462
2021-05-30;Электроника и телекоммуникационное оборудование;1.3723125
2021-05-23;Электроника и телекоммуникационное оборудование;1.003335
2021-05-16;Электроника и телекоммуникационное оборудование;0.17739303
2021-05-09;Электроника и телекоммуникационное оборудование;-15.331016
2021-05-02;Электроника и телекоммуникационное оборудование;0.79613996
2021-04-25;Электроника и телекоммуникационное оборудование;0.76491874
2021-04-18;Электроника и телекоммуникационное оборудование;0.9068332
2021-04-11;Электроника и телекоммуникационное оборудование;0.3590435
2021-04-04;Электроника и телекоммуникационное оборудование;0.35052863
2021-03-28;Электроника и телекоммуникационное оборудование;0.37607324
2021-03-21;Электроника и телекоммуникационное оборудование;0.6542255
2021-03-14;Электроника и телекоммуникационное оборудование;-0.25402683
2021-03-07;Электроника и телекоммуникационное оборудование;0.9267012
2021-02-28;Электроника и телекоммуникационное оборудование;-0.728021
2021-02-21;Электроника и телекоммуникационное оборудование;0.8784503
2021-02-14;Электроника и телекоммуникационное оборудование;0.26254168
2021-02-07;Электроника и телекоммуникационное оборудование;-0.412971
2025-07-06;Электроника и телекоммуникационное оборудование;-18.927128
2025-06-29;Электроника и телекоммуникационное оборудование;-20.32924
2025-06-22;Электроника и телекоммуникационное оборудование;-20.06812
2025-06-15;Электроника и телекоммуникационное оборудование;-19.980131
2025-06-08;Электроника и телекоммуникационное оборудование;-19.543036
2025-06-01;Электроника и телекоммуникационное оборудование;-21.055843
2025-05-25;Электроника и телекоммуникационное оборудование;-19.659405
2025-05-18;Электроника и телекоммуникационное оборудование;-19.500462
2025-05-11;Электроника и телекоммуникационное оборудование;-22.148584
2025-05-04;Электроника и телекоммуникационное оборудование;-21.200596
2025-04-27;Электроника и телекоммуникационное оборудование;-20.303698
2025-04-20;Электроника и телекоммуникационное оборудование;-21.021784
2025-04-13;Электроника и телекоммуникационное оборудование;-21.333996
2025-04-06;Электроника и телекоммуникационное оборудование;-22.43809
2025-03-30;Электроника и телекоммуникационное оборудование;-21.878946
2025-03-23;Электроника и телекоммуникационное оборудование;-21.135315
2025-03-16;Электроника и телекоммуникационное оборудование;-20.854324
2025-03-09;Электроника и телекоммуникационное оборудование;-21.927198
2025-03-02;Электроника и телекоммуникационное оборудование;-20.701057
2025-02-23;Электроника и телекоммуникационное оборудование;-21.589441
2025-02-16;Электроника и телекоммуникационное оборудование;-20.16746
2025-02-09;Электроника и телекоммуникационное оборудование;-21.90733
2025-02-02;Электроника и телекоммуникационное оборудование;-20.641453
2025-01-26;Электроника и телекоммуникационное оборудование;-20.422905
2025-01-19;Электроника и телекоммуникационное оборудование;-20.354786
2025-01-12;Электроника и телекоммуникационное оборудование;-23.607464
2025-01-05;Электроника и телекоммуникационное оборудование;-24.808062
2024-12-29;Электроника и телекоммуникационное оборудование;-15.180586
2024-12-22;Электроника и телекоммуникационное оборудование;-19.296104
2024-12-15;Электроника и телекоммуникационное оборудование;-18.844816
2024-12-08;Электроника и телекоммуникационное оборудование;-20.553467
2024-12-01;Электроника и телекоммуникационное оборудование;-19.310295
2024-11-24;Электроника и телекоммуникационное оборудование;-19.219471
2024-11-17;Электроника и телекоммуникационное оборудование;-19.798481
2024-11-10;Электроника и телекоммуникационное оборудование;-20.638615
2024-11-03;Электроника и телекоммуникационное оборудование;-19.849571
2024-10-27;Электроника и телекоммуникационное оборудование;-18.532604
2024-10-20;Электроника и телекоммуникационное оборудование;-17.947918
2024-10-13;Электроника и телекоммуникационное оборудование;-19.764421
2024-10-06;Электроника и телекоммуникационное оборудование;-19.256369
2024-09-29;Электроника и телекоммуникационное оборудование;-19.562904
2024-09-22;Электроника и телекоммуникационное оборудование;-19.233662
2024-09-15;Электроника и телекоммуникационное оборудование;-17.718016
2024-09-08;Электроника и телекоммуникационное оборудование;-18.776697
2024-09-01;Электроника и телекоммуникационное оборудование;-17.158873
2024-08-25;Электроника и телекоммуникационное оборудование;-18.311218
2024-08-18;Электроника и телекоммуникационное оборудование;-19.315973
2024-08-11;Электроника и телекоммуникационное оборудование;-18.331087
2024-08-04;Электроника и телекоммуникационное оборудование;-17.973461
2024-07-28;Электроника и телекоммуникационное оборудование;-19.2365
2023-10-01;Ювелирные изделия и часы;-7.1534743
2023-09-24;Ювелирные изделия и часы;-7.8368726
2023-09-17;Ювелирные изделия и часы;-10.338112
2023-09-10;Ювелирные изделия и часы;-10.734483
2023-09-03;Ювелирные изделия и часы;-6.8937826
2023-08-27;Ювелирные изделия и часы;-4.2011924
2023-08-20;Ювелирные изделия и часы;-8.308417
2023-08-13;Ювелирные изделия и часы;-8.684287
2023-08-06;Ювелирные изделия и часы;-8.506603
2023-07-30;Ювелирные изделия и часы;-4.6659036
2023-07-23;Ювелирные изделия и часы;-5.861851
2023-07-16;Ювелирные изделия и часы;-8.356256
2023-07-09;Ювелирные изделия и часы;-8.923476
2023-07-02;Ювелирные изделия и часы;-5.902855
2023-06-25;Ювелирные изделия и часы;-6.5315814
2023-06-18;Ювелирные изделия и часы;-10.2561035
2023-06-11;Ювелирные изделия и часы;-10.748151
2023-06-04;Ювелирные изделия и часы;-10.795988
2023-05-28;Ювелирные изделия и часы;-8.048726
2023-05-21;Ювелирные изделия и часы;-11.137688
2023-05-14;Ювелирные изделия и часы;-13.263057
2023-05-07;Ювелирные изделия и часы;-12.53182
2023-04-30;Ювелирные изделия и часы;-8.253746
2023-04-23;Ювелирные изделия и часы;-8.602279
2023-04-16;Ювелирные изделия и часы;-12.210624
2023-04-09;Ювелирные изделия и часы;-12.682168
2023-04-02;Ювелирные изделия и часы;-10.433787
2023-03-26;Ювелирные изделия и часы;-8.458765
2023-03-19;Ювелирные изделия и часы;-11.014676
2023-03-12;Ювелирные изделия и часы;1.2386599
2023-03-05;Ювелирные изделия и часы;-5.376638
2023-02-26;Ювелирные изделия и часы;-5.369804
2023-02-19;Ювелирные изделия и часы;-8.527105
2023-02-12;Ювелирные изделия и часы;-11.486221
2023-02-05;Ювелирные изделия и часы;-11.15819
2023-01-29;Ювелирные изделия и часы;-10.133092
2023-01-22;Ювелирные изделия и часы;-12.634331
2023-01-15;Ювелирные изделия и часы;-13.4202385
2023-01-08;Ювелирные изделия и часы;-15.408929
2023-01-01;Ювелирные изделия и часы;9.774307
2022-12-25;Ювелирные изделия и часы;5.3527193
2022-12-18;Ювелирные изделия и часы;-1.4949343
2022-12-11;Ювелирные изделия и часы;-4.8299193
2022-12-04;Ювелирные изделия и часы;-6.0327005
2022-11-27;Ювелирные изделия и часы;-3.4631221
2022-11-20;Ювелирные изделия и часы;-6.681929
2022-11-13;Ювелирные изделия и часы;-6.517914
2022-11-06;Ювелирные изделия и часы;-7.5361776
2022-10-30;Ювелирные изделия и часы;-5.6021595
2022-10-23;Ювелирные изделия и часы;-5.3288
2022-10-16;Ювелирные изделия и часы;-5.458646
2022-10-09;Ювелирные изделия и часы;-6.6545935
2022-10-02;Ювелирные изделия и часы;-5.3288
2022-09-25;Ювелирные изделия и часы;-4.6932397
2022-09-18;Ювелирные изделия и часы;-4.877757
2022-09-11;Ювелирные изделия и часы;-6.1283765
2022-09-04;Ювелирные изделия и часы;-3.4016163
2022-08-28;Ювелирные изделия и часы;-1.8844715
2022-08-21;Ювелирные изделия и часы;-3.046249
2022-08-14;Ювелирные изделия и часы;-3.44262
2022-08-07;Ювелирные изделия и часы;-3.962003
2022-07-31;Ювелирные изделия и часы;-1.679452
2022-07-24;Ювелирные изделия и часы;-1.0165553
2022-07-17;Ювелирные изделия и часы;-3.059917
2022-07-10;Ювелирные изделия и часы;-4.112351
2022-07-03;Ювелирные изделия и часы;-1.4881003
2022-06-26;Ювелирные изделия и часы;-1.1190652
2022-06-19;Ювелирные изделия и часы;-3.6339717
2022-06-12;Ювелирные изделия и часы;-4.905093
2022-06-05;Ювелирные изделия и часы;-4.4882197
2022-05-29;Ювелирные изделия и часы;-2.8138936
2022-05-22;Ювелирные изделия и часы;-5.868685
2022-05-15;Ювелирные изделия и часы;-8.335753
2022-05-08;Ювелирные изделия и часы;-8.520271
2022-05-01;Ювелирные изделия и часы;-2.4926963
2022-04-24;Ювелирные изделия и часы;-3.4357862
2022-04-17;Ювелирные изделия и часы;-6.326562
2022-04-10;Ювелирные изделия и часы;-7.4678373
2022-04-03;Ювелирные изделия и часы;-5.2672944
2022-03-27;Ювелирные изделия и часы;-4.098683
2022-03-20;Ювелирные изделия и часы;-5.383472
2022-03-13;Ювелирные изделия и часы;-0.50400645
2022-03-06;Ювелирные изделия и часы;2.202252
2022-02-27;Ювелирные изделия и часы;2.5166152
2022-02-20;Ювелирные изделия и часы;0.17255813
